,text,label
2017,@user go dance retard,offensive
2018,wtf. i'd booted straight oncoming car i'd seen twat @user @url,offensive
2019,i've never seen monster squad... first 10 minutes i've heard homo twice faggot twice. jesus christ w @url,hateful
2020,- smh people still saying nigger 2018? 60s? @url,offensive
2021,i'm boutta go shit &amp; say hate puerto rican's. sorry guys let get check i'll turn spic afterwa @url,offensive
2022,@user @user whole faggot,offensive
2023,@user @user @user @user @user ^^^ called dog-eater ching chong yelle @url,offensive_hateful
2024,roses redni like ricenhello cuntn- harvey price,normal
2025,@user @user @user warner's twat. orchestrated media stunt. warners australian @url,normal
2026,benefit anyone fucking shithole country god,fearful_disrespectful
2027,world 1/7 ching chong mind,offensive
2028,maybe jennie anti hacker wouldnt fat bitter cunt @url,fearful_abusive_hateful_disrespectful_normal
2029,get encouraging folks know give shithole scholarship back shithole country @url,disrespectful_normal
2030,peel ass back monkey style faggot,fearful_hateful
2031,tf voted crunch skittles?? spook season mongoloid season @url,offensive
2032,@user hope not. twat tried saying fixed dodgers would win 7.,offensive
2033,smell like cigarettesnyeah fuckin wonder dumb fuckin cunt leave tf alone,abusive_offensive
2034,@user beautiful dyke ,disrespectful_normal
2035,story fucking retarded,offensive
2036,birmingham' accent people associate dudley/ rest black country. shithole west midlands. givi @url,fearful_abusive_offensive_hateful_disrespectful
2037,grown man speaking pig latin speak code around ppl sure big time faggot..,offensive
2038,@user brain dead retard. yeah terrorist kills handful people comparable w @url,offensive_disrespectful
2039,@user wait second ching chong,abusive_offensive_hateful_disrespectful_normal
2040,look pictures pop &amp; &amp; think damn negro really hurted,offensive
2041,@user @user exactly raghead goons operate,offensive
2042,half spic half white _ good you? @url,offensive
2043,@user bitch ass nigga i'll kill u faggot ass nigga,offensive
2044,@user go work nigger?,offensive
2045,@user another twat talking  thinking know everything lol @user probably knows mot @url,offensive
2046,whoop ass even remake faggot whis @url,hateful
2047,@user @user suspicion upstairs chinaman neighbor feigning mental illness since 3 years agoslamming g @url,offensive
2048,what's known #pittsburghshooting guy absolute racist twat deserve air @url,fearful_abusive_offensive_hateful_normal
2049,@user @user retarded skism foh ty cash stoopid,offensive_normal
2050,@user haha faggot's,abusive_offensive
2051,mike pence following girls? faggot jumped out!!,offensive
2052,already back 80s scientists warned us would huge #invasion shithole countries @url,offensive
2053,@user country shithole trump.,offensive
2054,@user lee hsien loong's chinaman criminal teck boon huat (chinaman harry potter) malaysian tamil mosle @url,offensive_disrespectful
2055,i'll donate fiver call @user tory hating cunt. #standuptocancer @url,abusive_offensive_hateful_disrespectful_normal
2056,hits like arrow moved air another belter keown even though arrow goes straight big mongy ugly cunt.,normal
2057,illegal immigrants going destroy america. saddest thing really.,hateful
2058,got banned stream reported writing ching chong. live society. @url,offensive
2059,im fag scream fag whisper u want tingles go asmr channel faggot_dying.painfully thanks,offensive
2060,@user @user lee hsien loong's career criminal chinaman 'regular talker' interrogated.n au @url,offensive
2061,@user @user nd name ain't jamar retard,offensive
2062,@user retarded holy shit games cant read life. paypal locked deposit @url,offensive_normal
2063,boroqul general friend #chinggiskhan ambushed tumed 1216. learn video #mongol conqu @url,abusive_normal
2064,video called spic,offensive
2065,need 1 asap scrims bc @user retard afk,offensive
2066,@user @user lmaoooo armo spic,offensive_hateful
2067,okkkkkkk completely forgot dick van dyke night museum ,fearful_normal
2068,@user @user going full mongol,abusive_offensive_disrespectful_hateful_normal
2069,please note i've stopped using word retarded here. powers already hate proper @url,offensive
2070,women support sexual predators power cunt-mascots oppression.,offensive_hateful
2071,oh god that's it! chaos theosis retarded clan hackers went belly up! right?,offensive
2072,@user @user trump's comments shithole countries overgeneralization mexicans musli @url,offensive
2073,trump wants much nigger navy: heres much itll cost,offensive
2074,@user @user listen asiactic mongol eastern euro trash wouldnnever say fa @url,hateful
2075,meant  turns i'm illiterate faggot sad,offensive
2076,ok berlin kicked cunt,offensive
2077,texted didnt text back text responses npt (nigger people time),normal
2078,dawg yaw michael myers masks look retarded ?????,offensive_normal
2079,ever complain tinpot dictatorships shithole countries happens greatest' democ @url,offensive
2080,person one say it. awful wetback spic ugh @url,offensive_hateful
2081,imad wasim audacity cr7 celebration. irredeemable twat.,offensive
2082,@user - virtue signaling retard comprehend term intent @url,offensive
2083,@user what's disgusting per usual 90% males age. fight shithole countries shit holes.,abusive_hateful
2084,keep energy faves getting called ching chong dog eaters f*gs. tf gonna laugh @url,abusive_offensive
2085,nigger behind boats directing imagine that.,abusive_offensive
2086,@user lmao youre dramatic ...relax *in voice nigger*,abusive_offensive
2087,@user yes retard,offensive
2088,alyssa anderson spic,fearful_abusive_offensive_hateful_disrespectful
2089,david shaw faggot,offensive_hateful
2090,@user @user @user ft mongoloid,offensive
2091,can't believe cunt wrote office. @url,fearful_abusive_offensive_hateful_disrespectful
2092,@user noted douchebag spic questionable immigration status manny fawkin' machado stealin' sig @url,offensive
2093,@user also fuck calling faggot?,offensive
2094,dyke finna get dicked one fine day,fearful_abusive_hateful_disrespectful_normal
2095,@user ahhh....it's mongol hordes! everybody hide women children!nnoh wait..you say hu @url,offensive_hateful
2096,trump fucking twat! @url,offensive
2097,white people retarded lol #confirmed @url,offensive_hateful
2098,cant believe people retarded.,offensive_normal
2099,fuck rivalry. make jokes people intensive care dying twat. @url,offensive
2100,picked liam good mate n dirty little gremlin cunt thrown car,offensive
2101,knocked sick .... cunt @url,offensive
2102,tana mongoloid headline @user im going,normal
2103,probably reason okay white.,normal
2104,@user king mongoloid best put monkeys rest.,fearful_abusive_hateful_disrespectful_normal
2105,man weezy said keep mind im negro open mind got screen door @url,disrespectful_normal
2106,ok port @user ! would keep away retard customer care calls also quality @url,offensive
2107,@user @user @user @user truth told even gate man's level.. stay lane twat,fearful_abusive_disrespectful_hateful_normal
2108,ching chong high af save,fearful_abusive_hateful_disrespectful_normal
2109,@user @user party mr7asson account yesterday stfu retard,abusive_offensive
2110,time claw country back.nnor left deep state look like #shithole #europenn#magann@url,offensive
2111,share lucky giant mongol no. 2 pencil pass upcat!!! @user @url,offensive
2112,@user case forgot retard @url,offensive
2113,truly retarded people running @user @url,offensive
2114,dear maam: ching chong chang actual chinese. thats fucking racist.,offensive_normal
2115,@user @user @user rest country give fuck london shithole,offensive_hateful
2116,@user ones sexually assaulted illegal aliens/dreamers? #confirmkavenaughnow #askingforafriend,offensive_hateful
2117,@user @user corporate 'rawk' magazines retarded little boys imagine remember thirt @url,offensive
2118,worse thing faggot coming social fascist coming demanding @url,offensive_disrespectful
2119,issue refugees must resolved 7 years ago way wise policies countries libya syria yemen @url,normal
2120,foreign cunt apparently really can't speak british streets. .... spoke parliament ne @url,hateful
2121,choke one fitzsimmons cuntn@url,offensive
2122,botherations nigger?,offensive
2123,@user wont waste time reading retard's hate speech cant even spell jealous correctly,abusive_offensive
2124,@user retard,offensive
2125,report cunt well read account last night gross @url,offensive
2126,@user people rather called spic hungry prosecuted.,offensive
2127,@user glasses steal frames n real noho twat,offensive
2128,australian taxpayer supports funding humanities. sanctimonious twat. @url,offensive_disrespectful
2129,best dj black negro tenia que ser @url,normal
2130,lol dva eat stuff kill someone retard _ yes i'm bad. @url,offensive_hateful
2131,wish situation/issue racist calling spic racist shit god knows  @url,offensive
2132,negro really call broke bitch bc im sellin bundles #couponing @url,normal
2133,cynical abhorrent cunt,offensive
2134,white person word spic handle got rtd timeline earlier like would u,offensive_hateful
2135,americans: lol ur dingusnnaussies: fuck ya fucken dog cunt,offensive
2136,@user @user @user @user wtf even mean? muslims refugees... europe... ar @url,offensive
2137,barbican forefront: anticompetitive mongoloid,offensive
2138,worst thing waking nap feelin mongy fuck ,offensive
2139,@user ching chong ling long chow mein,abusive_disrespectful
2140, groupforsissiesandfaggots: another sissy faggot crave attention @user ready suck big... @url,offensive
2141,@user like make known n shit.. i'm better playing spic pot head who's getting ,hateful
2142,shut fuck twat @url,normal
2143,yes 30000 illegal aliens entered canada safe country thanks belongs trudeau @url,offensive
2144,got asian bitch like ching chong,fearful_abusive_hateful_disrespectful_normal
2145,@user know fellow spic,offensive
2146,spineless twat @url,hateful_disrespectful
2147,@user @user 1 faggot,fearful_hateful
2148,desc urself using ' e h r ' respectively _ e : energeticns : stupudnt : toocutenh : hypernr : retardednif u wan @url,offensive
